C,Mn,Si,Cr,Ni,Mo,F_Ferrite,F_Pearlite,F_Bainite,F_Martensite,Yield_MPa,UTS_MPa,Hardness_HV,Elongation_Pct
0.684,1.088,1.377,3.484,4.221,1.521,0.4,0.4,0.1,0.1,700.8,840.9599999999999,212.36363636363637,19.74
0.553,1.058,1.126,1.379,3.066,0.984,0.4,0.4,0.1,0.1,632.3,758.7599999999999,191.6060606060606,21.705
0.7,1.212,1.169,2.366,4.372,2.176,0.4,0.4,0.1,0.1,721.2,865.44,218.54545454545456,19.5
0.648,0.353,0.179,4.918,0.528,2.09,0.4,0.4,0.1,0.1,609.3,731.16,184.63636363636363,20.28
0.553,0.175,0.736,3.916,0.797,2.084,0.4,0.4,0.1,0.1,544.0,652.8,164.84848484848484,21.705
0.547,0.49,0.738,0.297,0.17,2.554,0.4,0.4,0.1,0.1,572.5,687.0,173.4848484848485,21.795
0.513,0.177,0.524,0.552,4.482,4.473,0.4,0.4,0.1,0.1,524.2,629.0400000000001,158.84848484848487,22.305
1.217,0.666,0.371,0.788,0.268,2.352,0.4,0.4,0.1,0.1,925.1,1110.12,280.33333333333337,11.744999999999997
0.287,0.958,1.259,1.388,4.14,0.038,0.4,0.4,0.1,0.1,489.3,587.16,148.27272727272728,25.695
0.121,1.161,0.14,2.722,2.322,3.822,0.4,0.4,0.1,0.1,426.6,511.92,129.27272727272728,28.185
1.123,0.988,0.191,3.124,1.097,0.633,0.4,0.4,0.1,0.1,910.3,1092.36,275.8484848484849,13.155000000000001
0.847,1.396,1.02,4.006,3.639,4.826,0.4,0.4,0.1,0.1,813.1,975.72,246.3939393939394,17.295
1.211,1.38,1.067,0.024,4.667,4.781,0.4,0.4,0.1,0.1,993.5,1192.2,301.06060606060606,11.834999999999997
0.963,1.08,0.292,4.104,0.038,3.444,0.4,0.4,0.1,0.1,839.5,1007.4,254.3939393939394,15.555
1.326,0.939,1.436,4.102,4.046,1.849,0.4,0.4,0.1,0.1,1006.9,1208.28,305.1212121212121,10.11
0.156,0.295,1.424,0.275,0.834,3.886,0.4,0.4,0.1,0.1,357.5,429.0,108.33333333333334,27.66
0.106,0.259,0.755,2.098,1.505,4.172,0.4,0.4,0.1,0.1,328.9,394.67999999999995,99.66666666666667,28.41
1.365,1.256,0.313,4.181,2.19,3.055,0.4,0.4,0.1,0.1,1058.1,1269.7199999999998,320.6363636363636,9.524999999999999
0.292,1.051,0.27,0.924,0.088,0.948,0.4,0.4,0.1,0.1,501.1,601.32,151.84848484848487,25.62
1.275,0.176,0.873,4.082,1.666,4.131,0.4,0.4,0.1,0.1,905.1,1086.12,274.2727272727273,10.875
0.362,1.232,0.77,4.255,1.055,1.477,0.4,0.4,0.1,0.1,554.2,665.0400000000001,167.93939393939397,24.57
0.768,0.82,0.711,3.609,3.419,0.374,0.4,0.4,0.1,0.1,716.0,859.1999999999999,216.96969696969697,18.48
0.736,1.133,0.616,3.408,1.297,2.803,0.4,0.4,0.1,0.1,731.3,877.56,221.6060606060606,18.96
1.085,0.127,0.49,4.728,2.384,1.905,0.4,0.4,0.1,0.1,805.2,966.24,244.00000000000003,13.725000000000001
0.958,0.967,0.804,1.752,1.215,2.815,0.4,0.4,0.1,0.1,825.7,990.84,250.21212121212125,15.63
0.116,0.851,0.996,0.65,4.085,3.203,0.4,0.4,0.1,0.1,393.1,471.72,119.12121212121214,28.26
0.792,0.838,0.162,3.456,1.999,2.616,0.4,0.4,0.1,0.1,729.8,875.7599999999999,221.15151515151516,18.119999999999997
1.287,1.211,0.622,3.937,3.071,0.12,0.4,0.4,0.1,0.1,1014.6,1217.52,307.4545454545455,10.695
0.441,0.27,0.918,4.951,1.613,4.213,0.4,0.4,0.1,0.1,497.5,597.0,150.75757575757578,23.384999999999998
1.23,1.262,0.795,2.178,0.408,0.835,0.4,0.4,0.1,0.1,991.2,1189.44,300.3636363636364,11.55
0.64,1.249,0.995,3.954,1.601,2.301,0.4,0.4,0.1,0.1,694.9,833.88,210.5757575757576,20.4
1.145,0.49,0.864,0.133,0.145,4.006,0.4,0.4,0.1,0.1,871.5,1045.8,264.0909090909091,12.825
1.436,1.495,0.743,2.587,0.967,2.428,0.4,0.4,0.1,0.1,1117.5,1341.0,338.6363636363637,8.46
0.909,1.146,1.038,3.465,2.951,1.463,0.4,0.4,0.1,0.1,819.1,982.92,248.21212121212125,16.365000000000002
1.367,1.328,0.816,3.544,4.886,1.828,0.4,0.4,0.1,0.1,1066.3,1279.56,323.1212121212121,9.495000000000001
0.199,0.654,0.281,1.17,3.977,2.024,0.4,0.4,0.1,0.1,414.9,497.87999999999994,125.72727272727273,27.015
0.333,1.253,1.123,3.079,3.373,3.88,0.4,0.4,0.1,0.1,541.8,650.16,164.1818181818182,25.005
1.168,0.458,0.929,1.411,1.161,2.281,0.4,0.4,0.1,0.1,879.8,1055.76,266.6060606060606,12.48
0.717,0.546,0.717,4.897,4.988,2.114,0.4,0.4,0.1,0.1,663.1,795.72,200.93939393939397,19.245
0.895,0.958,1.133,2.841,0.014,4.832,0.4,0.4,0.1,0.1,793.3,951.9599999999999,240.3939393939394,16.575
0.15,0.861,0.768,4.422,2.98,2.557,0.4,0.4,0.1,0.1,411.1,493.32,124.57575757575759,27.75
0.728,0.884,0.158,3.673,4.028,3.021,0.4,0.4,0.1,0.1,702.4,842.88,212.84848484848484,19.08
1.331,0.746,0.914,1.923,0.643,2.797,0.4,0.4,0.1,0.1,990.1,1188.12,300.03030303030306,10.035
1.139,1.079,1.403,1.532,0.893,4.645,0.4,0.4,0.1,0.1,927.4,1112.8799999999999,281.03030303030306,12.915
0.175,0.237,0.627,3.928,3.076,0.081,0.4,0.4,0.1,0.1,361.2,433.44,109.45454545454545,27.375
1.184,1.417,0.386,0.831,2.566,0.948,0.4,0.4,0.1,0.1,983.7,1180.44,298.0909090909091,12.240000000000002
0.884,0.541,0.154,0.188,1.46,1.851,0.4,0.4,0.1,0.1,746.1,895.32,226.09090909090912,16.740000000000002
0.733,1.023,1.42,1.833,3.53,1.033,0.4,0.4,0.1,0.1,718.8,862.56,217.8181818181818,19.005000000000003
0.493,1.46,0.792,4.739,2.006,3.549,0.4,0.4,0.1,0.1,642.5,771.0,194.69696969696972,22.605
0.301,0.135,1.072,0.142,4.936,2.242,0.4,0.4,0.1,0.1,414.0,496.79999999999995,125.45454545454547,25.485
0.514,1.251,0.41,3.134,2.628,2.546,0.4,0.4,0.1,0.1,632.1,758.52,191.54545454545456,22.29
0.838,1.198,0.727,0.565,1.792,3.891,0.4,0.4,0.1,0.1,788.8,946.56,239.03030303030303,17.43
1.18,0.646,0.382,4.9,2.559,3.317,0.4,0.4,0.1,0.1,904.6,1085.52,274.1212121212121,12.3
1.012,1.283,1.097,1.007,3.222,4.924,0.4,0.4,0.1,0.1,884.3,1061.1599999999999,267.969696969697,14.82
0.41,1.32,1.46,3.962,0.583,3.484,0.4,0.4,0.1,0.1,587.0,704.4,177.87878787878788,23.85
0.617,0.724,1.102,4.807,1.846,2.489,0.4,0.4,0.1,0.1,630.9,757.0799999999999,191.1818181818182,20.745
1.248,1.007,0.784,4.742,1.161,3.727,0.4,0.4,0.1,0.1,974.7,1169.64,295.3636363636364,11.280000000000001
0.732,0.737,1.399,0.968,0.249,1.251,0.4,0.4,0.1,0.1,689.7,827.64,209.00000000000003,19.02
0.426,1.261,0.831,1.747,3.0,2.465,0.4,0.4,0.1,0.1,589.1,706.92,178.51515151515153,23.61
0.704,0.753,0.443,4.475,1.979,1.485,0.4,0.4,0.1,0.1,677.3,812.7599999999999,205.24242424242425,19.44
1.228,0.872,0.481,0.891,2.525,3.005,0.4,0.4,0.1,0.1,951.2,1141.44,288.24242424242425,11.580000000000002
0.776,0.367,0.987,0.648,4.183,1.312,0.4,0.4,0.1,0.1,674.7,809.64,204.45454545454547,18.36
1.443,0.517,0.616,3.321,4.657,4.878,0.4,0.4,0.1,0.1,1023.2,1227.84,310.0606060606061,8.355
1.31,1.09,1.115,1.344,0.687,1.422,0.4,0.4,0.1,0.1,1014.0,1216.8,307.2727272727273,10.349999999999998
0.807,1.387,0.82,4.138,2.283,3.622,0.4,0.4,0.1,0.1,792.2,950.64,240.0606060606061,17.895
1.231,1.363,0.303,1.163,2.89,0.263,0.4,0.4,0.1,0.1,1001.8,1202.1599999999999,303.57575757575756,11.535
1.479,0.939,0.604,2.186,2.62,4.926,0.4,0.4,0.1,0.1,1083.4,1300.0800000000002,328.30303030303037,7.814999999999998
1.235,0.881,1.333,3.013,4.262,0.637,0.4,0.4,0.1,0.1,955.6,1146.72,289.5757575757576,11.474999999999998
0.542,1.347,0.177,4.184,3.209,4.312,0.4,0.4,0.1,0.1,655.7,786.84,198.69696969696972,21.869999999999997
1.194,1.051,1.174,3.882,3.938,2.866,0.4,0.4,0.1,0.1,952.1,1142.52,288.51515151515156,12.09
0.602,0.235,0.614,0.83,4.295,0.229,0.4,0.4,0.1,0.1,574.5,689.4,174.0909090909091,20.97
1.149,1.048,0.208,4.255,3.694,2.577,0.4,0.4,0.1,0.1,929.3,1115.1599999999999,281.6060606060606,12.765
1.109,1.401,1.043,3.098,2.765,3.523,0.4,0.4,0.1,0.1,944.6,1133.52,286.24242424242425,13.365000000000002
1.378,0.304,1.295,4.051,3.445,0.033,0.4,0.4,0.1,0.1,969.4,1163.28,293.75757575757575,9.330000000000002
0.548,0.329,0.888,4.621,0.703,2.89,0.4,0.4,0.1,0.1,556.9,668.28,168.75757575757575,21.78
0.301,0.707,0.722,1.591,1.537,0.558,0.4,0.4,0.1,0.1,471.2,565.4399999999999,142.78787878787878,25.485
0.693,0.585,0.604,0.165,4.698,0.232,0.4,0.4,0.1,0.1,655.0,786.0,198.4848484848485,19.605
0.998,1.293,0.24,0.066,2.734,0.477,0.4,0.4,0.1,0.1,878.3,1053.9599999999998,266.1515151515151,15.03
0.813,0.806,0.278,4.048,2.457,0.637,0.4,0.4,0.1,0.1,737.1,884.52,223.36363636363637,17.805
0.488,0.503,0.984,4.238,4.866,2.936,0.4,0.4,0.1,0.1,544.3,653.16,164.93939393939394,22.68
0.377,1.144,0.527,1.373,4.163,0.112,0.4,0.4,0.1,0.1,552.9,663.4799999999999,167.54545454545456,24.345
0.355,1.249,0.196,4.974,0.498,2.341,0.4,0.4,0.1,0.1,552.4,662.88,167.3939393939394,24.675
0.832,0.409,0.606,4.492,2.089,0.158,0.4,0.4,0.1,0.1,706.9,848.28,214.21212121212122,17.520000000000003
0.743,0.747,1.172,3.762,2.509,3.66,0.4,0.4,0.1,0.1,696.2,835.44,210.969696969697,18.855
0.763,0.707,1.0,1.121,4.723,1.235,0.4,0.4,0.1,0.1,702.2,842.64,212.7878787878788,18.555
1.467,1.101,1.109,1.044,1.346,4.268,0.4,0.4,0.1,0.1,1093.6,1312.32,331.3939393939394,7.994999999999997
1.247,0.713,1.109,0.4,0.064,2.522,0.4,0.4,0.1,0.1,944.8,1133.76,286.3030303030303,11.294999999999998
1.113,0.632,1.456,2.37,1.943,1.138,0.4,0.4,0.1,0.1,869.7,1043.64,263.54545454545456,13.305
0.938,1.494,0.866,3.9,0.82,4.452,0.4,0.4,0.1,0.1,868.4,1042.08,263.1515151515152,15.930000000000001
0.216,0.396,0.513,2.23,0.098,1.04,0.4,0.4,0.1,0.1,397.6,477.12,120.4848484848485,26.76
0.29,1.032,1.155,4.516,3.091,2.707,0.4,0.4,0.1,0.1,498.2,597.8399999999999,150.96969696969697,25.65
1.295,0.95,1.403,4.081,4.315,4.165,0.4,0.4,0.1,0.1,992.5,1191.0,300.75757575757575,10.575000000000003
1.167,0.359,1.393,1.972,2.067,1.71,0.4,0.4,0.1,0.1,869.4,1043.28,263.45454545454544,12.495000000000001
0.479,0.455,0.491,3.571,3.915,2.582,0.4,0.4,0.1,0.1,535.0,642.0,162.12121212121212,22.815
1.229,1.12,0.942,2.908,4.131,1.615,0.4,0.4,0.1,0.1,976.5,1171.8,295.90909090909093,11.564999999999998
0.274,0.847,0.176,3.785,0.767,0.368,0.4,0.4,0.1,0.1,471.7,566.04,142.93939393939394,25.89
1.006,0.321,0.904,3.918,0.218,3.39,0.4,0.4,0.1,0.1,785.1,942.12,237.90909090909093,14.91
1.281,1.133,0.147,4.32,3.978,2.702,0.4,0.4,0.1,0.1,1003.8,1204.56,304.1818181818182,10.785
1.408,0.631,1.209,3.071,0.866,0.8,0.4,0.4,0.1,0.1,1017.1,1220.52,308.21212121212125,8.880000000000003
0.528,1.221,0.707,1.938,3.269,3.966,0.4,0.4,0.1,0.1,636.1,763.32,192.75757575757578,22.08
0.685,1.366,0.423,4.73,4.137,3.265,0.4,0.4,0.1,0.1,729.1,874.92,220.93939393939397,19.725
1.385,0.936,0.488,3.157,1.807,2.671,0.4,0.4,0.1,0.1,1036.1,1243.32,313.96969696969694,9.225000000000001
1.425,1.32,0.822,4.538,4.979,2.603,0.4,0.4,0.1,0.1,1094.5,1313.3999999999999,331.6666666666667,8.625
0.314,1.425,1.442,2.875,3.513,1.23,0.4,0.4,0.1,0.1,549.5,659.4,166.51515151515153,25.29
1.127,0.224,1.056,4.914,2.591,2.571,0.4,0.4,0.1,0.1,835.9,1003.0799999999999,253.3030303030303,13.094999999999999
0.575,0.282,0.113,0.975,1.27,2.04,0.4,0.4,0.1,0.1,565.7,678.84,171.42424242424244,21.375
1.229,0.443,1.445,1.514,2.884,2.697,0.4,0.4,0.1,0.1,908.8,1090.56,275.3939393939394,11.564999999999998
0.563,0.52,1.06,2.727,2.155,3.124,0.4,0.4,0.1,0.1,583.5,700.1999999999999,176.81818181818184,21.555
0.159,1.237,0.603,1.275,3.794,4.121,0.4,0.4,0.1,0.1,453.20000000000005,543.84,137.33333333333334,27.615
1.444,0.363,0.795,0.769,3.468,0.305,0.4,0.4,0.1,0.1,1008.3,1209.9599999999998,305.54545454545456,8.34
0.84,0.985,1.365,1.725,2.542,4.91,0.4,0.4,0.1,0.1,768.5,922.1999999999999,232.8787878787879,17.4
0.11,0.257,0.416,4.638,3.962,4.886,0.4,0.4,0.1,0.1,330.7,396.84,100.21212121212122,28.35
0.37,1.35,0.723,0.308,1.959,3.265,0.4,0.4,0.1,0.1,570.0,684.0,172.72727272727275,24.45
1.498,0.877,1.098,3.333,3.061,4.32,0.4,0.4,0.1,0.1,1086.7,1304.04,329.3030303030303,7.530000000000001
0.443,1.341,0.916,0.383,1.137,4.026,0.4,0.4,0.1,0.1,605.6,726.72,183.51515151515153,23.355
0.935,1.361,0.746,3.505,2.39,3.003,0.4,0.4,0.1,0.1,853.6,1024.32,258.6666666666667,15.975
0.461,0.48,0.532,3.524,3.735,4.851,0.4,0.4,0.1,0.1,528.5,634.1999999999999,160.15151515151516,23.085
0.742,0.183,0.6,3.256,3.482,4.668,0.4,0.4,0.1,0.1,639.3,767.16,193.72727272727272,18.87
1.022,1.311,0.849,4.431,2.917,0.094,0.4,0.4,0.1,0.1,892.1,1070.52,270.33333333333337,14.67
0.601,0.752,1.26,4.125,1.82,0.419,0.4,0.4,0.1,0.1,625.7,750.84,189.60606060606062,20.985
1.016,0.208,0.742,1.015,4.495,3.917,0.4,0.4,0.1,0.1,778.8,934.56,236.0,14.76
0.347,0.741,1.278,1.425,1.244,0.169,0.4,0.4,0.1,0.1,497.6,597.12,150.7878787878788,24.795
0.37,0.139,0.452,4.484,0.181,3.693,0.4,0.4,0.1,0.1,448.9,538.68,136.03030303030303,24.45
0.588,0.473,0.896,2.707,2.949,3.929,0.4,0.4,0.1,0.1,591.3,709.56,179.1818181818182,21.18
0.791,0.427,1.302,1.271,2.908,2.559,0.4,0.4,0.1,0.1,688.2,825.84,208.54545454545456,18.134999999999998
0.466,0.932,1.47,4.796,2.972,1.8,0.4,0.4,0.1,0.1,576.2,691.44,174.60606060606062,23.009999999999998
0.751,0.447,1.041,0.271,0.238,0.798,0.4,0.4,0.1,0.1,670.2,804.24,203.09090909090912,18.735
0.884,0.167,1.038,3.289,0.132,4.383,0.4,0.4,0.1,0.1,708.7,850.44,214.75757575757578,16.740000000000002
0.716,0.425,0.386,0.163,2.766,1.152,0.4,0.4,0.1,0.1,650.5,780.6,197.12121212121212,19.259999999999998
0.138,0.689,1.327,0.526,2.666,4.035,0.4,0.4,0.1,0.1,387.9,465.47999999999996,117.54545454545455,27.93
0.143,1.214,0.118,1.436,4.097,3.977,0.4,0.4,0.1,0.1,442.9,531.4799999999999,134.21212121212122,27.855
0.714,0.498,0.166,3.676,1.589,4.177,0.4,0.4,0.1,0.1,656.8,788.16,199.03030303030303,19.29
1.366,0.751,1.293,0.033,3.161,2.033,0.4,0.4,0.1,0.1,1008.1,1209.72,305.4848484848485,9.509999999999998
0.14,1.456,0.962,3.0,3.384,1.316,0.4,0.4,0.1,0.1,465.6,558.72,141.0909090909091,27.9
0.626,1.191,0.343,0.402,3.061,3.854,0.4,0.4,0.1,0.1,682.1,818.52,206.69696969696972,20.61
1.299,0.703,0.252,0.637,3.691,3.512,0.4,0.4,0.1,0.1,969.8,1163.76,293.8787878787879,10.515
0.541,1.057,1.306,4.905,2.888,1.232,0.4,0.4,0.1,0.1,626.2,751.44,189.75757575757578,21.884999999999998
0.921,1.396,0.15,3.342,3.677,3.633,0.4,0.4,0.1,0.1,850.1,1020.12,257.6060606060606,16.185
1.151,0.179,1.326,2.165,2.645,2.41,0.4,0.4,0.1,0.1,843.4,1012.0799999999999,255.5757575757576,12.735
0.635,0.871,0.78,1.037,3.075,0.098,0.4,0.4,0.1,0.1,654.6,785.52,198.36363636363637,20.475
0.449,1.16,0.133,1.755,0.098,2.568,0.4,0.4,0.1,0.1,590.5,708.6,178.93939393939394,23.265
0.254,0.82,0.676,1.776,0.378,4.734,0.4,0.4,0.1,0.1,459.0,550.8,139.0909090909091,26.19
1.16,0.894,0.544,3.373,3.481,1.508,0.4,0.4,0.1,0.1,919.4,1103.28,278.6060606060606,12.600000000000001
0.595,1.408,1.246,2.256,3.025,0.513,0.4,0.4,0.1,0.1,688.3,825.9599999999999,208.57575757575756,21.075000000000003
1.056,1.278,1.242,0.817,4.725,3.477,0.4,0.4,0.1,0.1,905.8,1086.9599999999998,274.4848484848485,14.16
0.543,1.389,1.055,1.137,0.388,4.196,0.4,0.4,0.1,0.1,660.4,792.4799999999999,200.12121212121212,21.854999999999997
0.472,0.308,1.101,0.074,3.507,2.588,0.4,0.4,0.1,0.1,516.8,620.16,156.6060606060606,22.92
0.286,1.466,1.249,1.078,4.208,2.523,0.4,0.4,0.1,0.1,539.6,647.52,163.51515151515153,25.71
1.381,0.432,0.209,0.418,1.809,1.326,0.4,0.4,0.1,0.1,983.7,1180.44,298.0909090909091,9.285
1.044,0.591,1.276,0.462,3.407,1.211,0.4,0.4,0.1,0.1,831.1,997.3199999999999,251.84848484848487,14.34
1.091,0.146,1.444,0.921,4.944,0.509,0.4,0.4,0.1,0.1,810.1,972.12,245.4848484848485,13.635000000000002
1.133,0.669,0.562,2.958,2.897,3.731,0.4,0.4,0.1,0.1,883.4,1060.08,267.6969696969697,13.004999999999999
0.645,0.728,0.557,3.668,0.317,1.905,0.4,0.4,0.1,0.1,645.3,774.3599999999999,195.54545454545453,20.325
1.454,0.991,1.18,1.034,0.458,2.94,0.4,0.4,0.1,0.1,1076.1,1291.32,326.09090909090907,8.190000000000001
0.463,1.403,0.607,1.242,2.78,3.887,0.4,0.4,0.1,0.1,621.8,746.16,188.4242424242424,23.055
1.292,0.613,0.578,0.858,4.43,3.252,0.4,0.4,0.1,0.1,957.3,1148.76,290.09090909090907,10.620000000000001
0.47,0.566,1.34,2.538,0.07,0.154,0.4,0.4,0.1,0.1,541.6,649.92,164.12121212121212,22.95
1.191,1.381,1.439,1.518,0.979,3.926,0.4,0.4,0.1,0.1,983.6,1180.32,298.06060606060606,12.134999999999998
0.989,0.452,1.324,0.6,0.683,1.972,0.4,0.4,0.1,0.1,789.7,947.64,239.30303030303034,15.165000000000001
1.166,0.633,0.189,3.191,4.94,3.953,0.4,0.4,0.1,0.1,896.3,1075.56,271.6060606060606,12.510000000000002
0.902,0.485,1.318,2.261,2.231,0.692,0.4,0.4,0.1,0.1,749.5,899.4,227.12121212121212,16.47
1.233,0.63,1.383,0.616,0.097,4.197,0.4,0.4,0.1,0.1,929.5,1115.3999999999999,281.6666666666667,11.504999999999999
0.408,0.595,0.128,0.163,2.727,0.666,0.4,0.4,0.1,0.1,513.5,616.1999999999999,155.60606060606062,23.880000000000003
0.262,0.486,0.281,2.831,0.69,3.098,0.4,0.4,0.1,0.1,429.6,515.52,130.1818181818182,26.07
0.425,0.74,1.25,1.581,0.164,1.152,0.4,0.4,0.1,0.1,536.5,643.8,162.5757575757576,23.625
1.466,0.507,0.823,0.577,3.219,0.484,0.4,0.4,0.1,0.1,1033.7,1240.44,313.24242424242425,8.010000000000002
1.156,0.518,1.356,2.415,4.33,3.801,0.4,0.4,0.1,0.1,879.8,1055.76,266.6060606060606,12.66
0.93,0.767,0.54,1.087,1.417,2.738,0.4,0.4,0.1,0.1,791.7,950.04,239.90909090909093,16.049999999999997
1.234,1.229,1.068,2.27,2.656,0.641,0.4,0.4,0.1,0.1,989.9,1187.8799999999999,299.969696969697,11.490000000000002
1.172,0.89,0.3,4.443,3.103,3.195,0.4,0.4,0.1,0.1,925.0,1110.0,280.3030303030303,12.420000000000002
1.489,0.408,0.312,2.161,0.712,2.334,0.4,0.4,0.1,0.1,1035.3,1242.36,313.72727272727275,7.664999999999999
1.301,0.788,1.053,3.976,3.248,4.023,0.4,0.4,0.1,0.1,979.3,1175.1599999999999,296.75757575757575,10.485
0.254,0.82,1.374,4.46,4.605,1.246,0.4,0.4,0.1,0.1,459.0,550.8,139.0909090909091,26.19
0.566,0.862,0.768,3.553,4.305,3.783,0.4,0.4,0.1,0.1,619.2,743.0400000000001,187.63636363636365,21.51
0.36,0.593,0.574,2.132,4.017,3.873,0.4,0.4,0.1,0.1,489.3,587.16,148.27272727272728,24.6
1.291,1.032,0.43,4.906,2.609,0.485,0.4,0.4,0.1,0.1,998.7,1198.44,302.6363636363637,10.635000000000002
1.178,0.321,0.16,2.02,1.115,0.263,0.4,0.4,0.1,0.1,871.1,1045.32,263.969696969697,12.330000000000002
1.325,1.34,0.345,3.989,2.916,3.373,0.4,0.4,0.1,0.1,1046.5,1255.8,317.1212121212121,10.125
0.458,1.231,1.043,1.294,0.186,4.815,0.4,0.4,0.1,0.1,602.1,722.52,182.45454545454547,23.13
1.162,0.123,0.118,3.774,0.471,0.282,0.4,0.4,0.1,0.1,843.3,1011.9599999999999,255.54545454545453,12.57
0.111,1.082,0.915,1.38,2.978,0.954,0.4,0.4,0.1,0.1,413.7,496.43999999999994,125.36363636363637,28.335
0.957,1.11,1.23,0.107,1.028,2.169,0.4,0.4,0.1,0.1,839.5,1007.4,254.3939393939394,15.645000000000001
1.354,0.875,1.181,0.121,2.674,1.883,0.4,0.4,0.1,0.1,1014.5,1217.3999999999999,307.42424242424244,9.689999999999998
1.089,0.485,1.432,0.025,4.952,1.461,0.4,0.4,0.1,0.1,843.0,1011.5999999999999,255.45454545454547,13.665
1.041,1.069,0.481,2.556,4.001,0.514,0.4,0.4,0.1,0.1,877.4,1052.8799999999999,265.8787878787879,14.385000000000002
1.187,1.24,0.981,3.286,2.679,3.074,0.4,0.4,0.1,0.1,967.5,1161.0,293.1818181818182,12.195
0.967,1.273,1.099,4.643,4.781,1.263,0.4,0.4,0.1,0.1,860.8,1032.9599999999998,260.8484848484849,15.495000000000001
1.397,0.185,0.781,3.799,1.87,2.284,0.4,0.4,0.1,0.1,967.0,1160.3999999999999,293.03030303030306,9.044999999999998
0.99,0.569,1.347,4.081,2.615,0.863,0.4,0.4,0.1,0.1,801.9,962.28,243.0,15.15
0.752,0.402,1.341,4.399,4.685,3.515,0.4,0.4,0.1,0.1,666.2,799.44,201.8787878787879,18.72
1.46,0.575,1.343,2.744,2.395,0.051,0.4,0.4,0.1,0.1,1037.5,1245.0,314.39393939393943,8.100000000000001
0.459,0.812,1.426,4.251,0.479,1.339,0.4,0.4,0.1,0.1,560.7,672.84,169.90909090909093,23.115
0.768,0.719,1.215,3.992,4.646,4.966,0.4,0.4,0.1,0.1,705.9,847.0799999999999,213.9090909090909,18.48
0.134,0.991,0.74,3.776,3.948,2.848,0.4,0.4,0.1,0.1,416.1,499.32,126.09090909090911,27.99
0.228,0.242,1.251,3.818,3.434,4.977,0.4,0.4,0.1,0.1,388.2,465.84,117.63636363636364,26.58
0.46,1.424,1.244,4.778,2.056,0.004,0.4,0.4,0.1,0.1,622.4,746.88,188.60606060606062,23.1
1.344,0.925,0.679,4.18,1.204,2.201,0.4,0.4,0.1,0.1,1014.5,1217.3999999999999,307.42424242424244,9.84
1.207,0.37,0.685,3.23,4.74,0.828,0.4,0.4,0.1,0.1,890.5,1068.6,269.8484848484849,11.895
0.349,0.917,0.803,2.646,2.003,1.714,0.4,0.4,0.1,0.1,516.2,619.44,156.42424242424244,24.765
0.755,0.295,1.452,4.193,0.524,4.436,0.4,0.4,0.1,0.1,657.0,788.4,199.0909090909091,18.675
0.926,0.478,0.26,3.409,0.154,0.875,0.4,0.4,0.1,0.1,760.8,912.9599999999999,230.54545454545453,16.11
0.182,0.531,0.868,2.201,3.355,4.347,0.4,0.4,0.1,0.1,394.1,472.92,119.42424242424244,27.27
1.423,0.913,0.347,2.283,3.573,1.973,0.4,0.4,0.1,0.1,1052.8,1263.36,319.03030303030306,8.655000000000001
1.454,0.903,1.056,1.114,2.026,0.754,0.4,0.4,0.1,0.1,1067.3,1280.76,323.42424242424244,8.190000000000001
0.825,0.802,1.213,0.055,3.913,3.002,0.4,0.4,0.1,0.1,742.7,891.24,225.0606060606061,17.625
0.564,1.238,1.231,0.546,1.203,1.324,0.4,0.4,0.1,0.1,655.8,786.9599999999999,198.72727272727272,21.54
0.708,1.212,0.888,0.775,0.191,2.323,0.4,0.4,0.1,0.1,725.2,870.24,219.75757575757578,19.380000000000003
0.759,0.263,0.909,2.185,4.173,1.902,0.4,0.4,0.1,0.1,655.8,786.9599999999999,198.72727272727272,18.615000000000002
0.203,1.227,1.159,2.466,1.292,0.855,0.4,0.4,0.1,0.1,474.2,569.04,143.6969696969697,26.955
1.387,1.298,1.305,4.763,1.155,1.132,0.4,0.4,0.1,0.1,1073.3,1287.9599999999998,325.24242424242425,9.195
0.961,1.224,0.407,0.907,1.998,3.265,0.4,0.4,0.1,0.1,852.9,1023.4799999999999,258.45454545454544,15.585
0.369,0.192,0.844,2.877,3.999,1.289,0.4,0.4,0.1,0.1,453.7,544.4399999999999,137.4848484848485,24.465
0.272,0.119,0.438,3.471,4.038,4.048,0.4,0.4,0.1,0.1,397.9,477.47999999999996,120.57575757575758,25.92
0.875,1.111,1.099,2.067,2.186,2.404,0.4,0.4,0.1,0.1,798.6,958.3199999999999,242.00000000000003,16.875
1.269,0.595,0.754,1.124,1.101,0.512,0.4,0.4,0.1,0.1,944.0,1132.8,286.06060606060606,10.965
1.379,0.362,0.682,0.607,3.176,0.447,0.4,0.4,0.1,0.1,975.7,1170.84,295.6666666666667,9.315000000000001
0.663,1.351,0.707,4.579,0.468,0.155,0.4,0.4,0.1,0.1,716.6,859.92,217.15151515151518,20.055
0.203,0.763,0.101,0.661,2.462,3.511,0.4,0.4,0.1,0.1,427.8,513.36,129.63636363636365,26.955
0.721,0.862,0.882,4.765,4.041,0.434,0.4,0.4,0.1,0.1,696.7,836.0400000000001,211.12121212121215,19.185000000000002
1.178,1.381,0.901,2.927,2.602,3.054,0.4,0.4,0.1,0.1,977.1,1172.52,296.0909090909091,12.330000000000002
1.333,0.734,1.477,3.856,3.754,1.995,0.4,0.4,0.1,0.1,989.9,1187.8799999999999,299.969696969697,10.004999999999999
